t,x,y,yaw,estado,waypoint,dist,front_clear,path_len,v,w
39.800,0.7571,0.9667,-2.9599,FOLLOW,home,2.9444,1.903,56,0.2000,0.3325
39.900,0.7371,0.9629,-2.9360,FOLLOW,home,2.9270,1.903,56,0.2000,0.3155
40.000,0.7173,0.9584,-2.9022,FOLLOW,home,2.9101,1.869,56,0.2000,0.2830
40.100,0.6976,0.9532,-2.8718,FOLLOW,home,2.8936,1.869,54,0.2000,0.2548
40.200,0.6781,0.9475,-2.8433,FOLLOW,home,2.8775,1.835,54,0.2000,0.3288
40.300,0.6587,0.9413,-2.8127,FOLLOW,home,2.8617,1.835,54,0.2000,0.3019
40.400,0.6396,0.9344,-2.7817,FOLLOW,home,2.8465,1.810,52,0.2000,0.2736
40.500,0.6206,0.9270,-2.7512,FOLLOW,home,2.8318,1.810,52,0.2000,0.3134
40.600,0.6019,0.9190,-2.7207,FOLLOW,home,2.8176,1.770,52,0.2000,0.2852
40.700,0.5835,0.9104,-2.6911,FOLLOW,home,2.8039,1.770,52,0.2000,0.2575
40.800,0.5653,0.9013,-2.6623,FOLLOW,home,2.7907,1.731,52,0.2000,0.2742
40.900,0.5474,0.8916,-2.6352,FOLLOW,home,2.7781,1.731,52,0.2000,0.2483
41.000,0.5297,0.8815,-2.6093,FOLLOW,home,2.7659,1.719,50,0.2000,0.2236
41.100,0.5123,0.8710,-2.5856,FOLLOW,home,2.7543,1.719,50,0.2000,0.2015
41.200,0.4951,0.8601,-2.5641,FOLLOW,home,2.7432,1.765,50,0.2000,0.2080
41.300,0.4782,0.8488,-2.5431,FOLLOW,home,2.7325,1.765,49,0.2000,0.3527
41.400,0.4615,0.8371,-2.5065,FOLLOW,home,2.7224,1.663,49,0.2000,0.3022
41.500,0.4507,0.8289,-2.4874,FOLLOW,home,2.7161,1.663,49,0.2000,0.2849
41.600,0.4348,0.8163,-2.4567,FOLLOW,home,2.7073,1.631,49,0.2000,-0.0752
41.700,0.4192,0.8032,-2.4309,FOLLOW,home,2.6990,1.631,49,0.2000,-0.1203
41.800,0.4036,0.7900,-2.4453,FOLLOW,home,2.6910,1.585,49,0.2000,-0.4574
41.900,0.3878,0.7770,-2.4792,FOLLOW,home,2.6828,1.585,48,0.2000,-0.7464
42.000,0.3713,0.7648,-2.5287,FOLLOW,home,2.6738,1.541,48,0.2000,-0.9636
42.100,0.3540,0.7537,-2.6213,FOLLOW,home,2.6635,1.541,48,0.2000,-0.8772
42.200,0.3357,0.7444,-2.7143,FOLLOW,home,2.6518,2.714,47,0.2000,-0.7883
42.300,0.3166,0.7367,-2.8031,FOLLOW,home,2.6387,2.714,47,0.2000,-0.8872
42.400,0.2970,0.7306,-2.8892,FOLLOW,home,2.6244,1.451,47,0.2000,-0.8062
42.500,0.2769,0.7263,-2.9728,FOLLOW,home,2.6089,1.451,46,0.2000,-0.7270
42.600,0.2565,0.7237,-3.0500,FOLLOW,home,2.5924,1.419,46,0.2000,-0.7797
42.700,0.2360,0.7226,-3.1284,FOLLOW,home,2.5752,1.419,46,0.2000,-0.7035
42.800,0.2155,0.7231,3.0812,FOLLOW,home,2.5571,1.379,45,0.2000,-0.6323
42.900,0.1950,0.7250,3.0141,FOLLOW,home,2.5385,1.379,45,0.2000,-0.5694
43.000,0.1748,0.7282,2.9537,FOLLOW,home,2.5193,1.332,45,0.2000,-0.5895
43.100,0.1548,0.7326,2.8937,FOLLOW,home,2.4999,1.332,44,0.2000,-0.5318
43.200,0.1418,0.7361,2.8523,FOLLOW,home,2.4869,1.285,44,0.2000,-0.4901
43.300,0.1224,0.7425,2.8005,FOLLOW,home,2.4670,1.285,44,0.2000,-0.4417
43.400,0.1033,0.7498,2.7538,FOLLOW,home,2.4468,1.264,43,0.2000,-0.4388
43.500,0.0845,0.7580,2.7086,FOLLOW,home,2.4264,1.264,43,0.2000,-0.3953
43.600,0.0661,0.7670,2.6670,FOLLOW,home,2.4060,1.225,43,0.2000,-0.3561
43.700,0.0480,0.7767,2.6293,FOLLOW,home,2.3856,1.225,41,0.2000,-0.3386
43.800,0.0304,0.7870,2.5932,FOLLOW,home,2.3651,1.203,41,0.2000,-0.3026
43.900,0.0131,0.7980,2.5615,FOLLOW,home,2.3447,1.203,41,0.2000,-0.2722
44.000,-0.0038,0.8094,2.5327,FOLLOW,home,2.3242,1.191,40,0.2000,-0.2455
44.100,-0.0205,0.8214,2.5053,FOLLOW,home,2.3039,1.191,40,0.2000,-0.2210
44.200,-0.0368,0.8337,2.4823,FOLLOW,home,2.2835,1.175,40,0.2000,-0.1988
44.300,-0.0528,0.8464,2.4614,FOLLOW,home,2.2633,1.175,40,0.2000,-0.0275
44.400,-0.0685,0.8594,2.4306,FOLLOW,home,2.2431,1.144,40,0.2000,0.0180
44.500,-0.0837,0.8731,2.4193,FOLLOW,home,2.2231,1.144,40,0.2000,0.0382
44.600,-0.0990,0.8866,2.4157,FOLLOW,home,2.2031,1.138,39,0.2000,-0.1291
44.700,-0.1142,0.9002,2.4068,FOLLOW,home,2.1830,1.138,39,0.2000,-0.1243
44.800,-0.1293,0.9140,2.3958,FOLLOW,home,2.1631,1.094,39,0.2000,-0.1049
44.900,-0.1393,0.9232,2.3878,FOLLOW,home,2.1498,1.094,38,0.2000,-0.0968
45.000,-0.1541,0.9373,2.3772,FOLLOW,home,2.1299,1.085,38,0.2000,-0.0865
45.100,-0.1688,0.9515,2.3683,FOLLOW,home,2.1101,1.085,38,0.2000,-0.0785
45.200,-0.1833,0.9658,2.3601,FOLLOW,home,2.0904,1.073,37,0.2000,-0.0582
45.300,-0.1978,0.9803,2.3524,FOLLOW,home,2.0707,1.073,37,0.2000,-0.0500
45.400,-0.2121,0.9948,2.3473,FOLLOW,home,2.0511,1.044,37,0.2000,-0.0453
45.500,-0.2264,1.0094,2.3426,FOLLOW,home,2.0315,1.044,36,0.2000,-0.0291
45.600,-0.2406,1.0240,2.3382,FOLLOW,home,2.0120,1.009,36,0.2000,-0.0242
45.700,-0.2547,1.0387,2.3358,FOLLOW,home,1.9925,1.009,36,0.2000,-0.0219
45.800,-0.2688,1.0535,2.3335,FOLLOW,home,1.9730,0.975,35,0.2000,-0.0199
45.900,-0.2829,1.0682,2.3313,FOLLOW,home,1.9536,0.975,35,0.2000,-0.0068
46.000,-0.2970,1.0830,2.3302,FOLLOW,home,1.9342,0.964,35,0.2000,-0.0055
46.100,-0.3110,1.0978,2.3296,FOLLOW,home,1.9148,0.964,35,0.2000,0.1522
46.200,-0.3250,1.1126,2.3337,FOLLOW,home,1.8955,0.927,35,0.2000,0.1554
46.300,-0.3393,1.1272,2.3506,FOLLOW,home,1.8761,0.927,35,0.2000,0.1395
46.400,-0.3537,1.1416,2.3659,FOLLOW,home,1.8567,0.894,34,0.2000,0.0979
46.500,-0.3683,1.1558,2.3773,FOLLOW,home,1.8371,0.894,34,0.2000,0.0860
46.600,-0.3782,1.1651,2.3838,FOLLOW,home,1.8241,0.847,34,0.2000,0.0798
46.700,-0.3930,1.1791,2.3919,FOLLOW,home,1.8045,0.847,33,0.2000,-0.0972
46.800,-0.4080,1.1929,2.3958,FOLLOW,home,1.7849,0.824,33,0.2000,-0.1097
46.900,-0.4229,1.2069,2.3829,FOLLOW,home,1.7653,0.824,33,0.2000,-0.0861
47.000,-0.4376,1.2211,2.3722,FOLLOW,home,1.7458,0.777,32,0.2000,-0.0745
47.100,-0.4522,1.2353,2.3634,FOLLOW,home,1.7264,0.777,32,0.2000,-0.0655
47.200,-0.4667,1.2497,2.3567,FOLLOW,home,1.7070,0.757,32,0.2000,-0.0595
47.300,-0.4811,1.2642,2.3505,FOLLOW,home,1.6877,0.757,31,0.2000,-0.0418
47.400,-0.4954,1.2787,2.3448,FOLLOW,home,1.6685,0.726,31,0.2000,-0.0355
47.500,-0.5097,1.2933,2.3412,FOLLOW,home,1.6494,0.726,31,0.2000,-0.0321
47.600,-0.5238,1.3080,2.3378,FOLLOW,home,1.6303,1.182,30,0.2000,-0.0182
47.700,-0.5380,1.3227,2.3355,FOLLOW,home,1.6113,1.182,30,0.2000,-0.0157
47.800,-0.5521,1.3375,2.3337,FOLLOW,home,1.5923,1.151,30,0.2000,-0.0140
47.900,-0.5662,1.3522,2.3323,FOLLOW,home,1.5734,1.151,29,0.2000,-0.0126
48.000,-0.5803,1.3670,2.3309,FOLLOW,home,1.5545,1.123,29,0.2000,-0.0017
48.100,-0.5943,1.3818,2.3304,FOLLOW,home,1.5356,1.123,29,0.2000,-0.0010
48.200,-0.6084,1.3966,2.3302,FOLLOW,home,1.5168,1.083,29,0.2000,0.1545
48.300,-0.6177,1.4064,2.3304,FOLLOW,home,1.5043,1.083,29,0.2000,0.1605
48.400,-0.6318,1.4211,2.3475,FOLLOW,home,1.4856,1.060,29,0.2000,0.1445
48.500,-0.6462,1.4355,2.3621,FOLLOW,home,1.4667,1.060,28,0.2000,-0.0430
48.600,-0.6608,1.4498,2.3732,FOLLOW,home,1.4478,1.020,28,0.2000,-0.0632
48.700,-0.6754,1.4640,2.3654,FOLLOW,home,1.4289,1.020,28,0.2000,-0.0473
48.800,-0.6899,1.4784,2.3595,FOLLOW,home,1.4101,0.998,27,0.2000,-0.0409
48.900,-0.7044,1.4928,2.3547,FOLLOW,home,1.3914,0.998,27,0.2000,-0.0362
49.000,-0.7188,1.5073,2.3511,FOLLOW,home,1.3727,0.974,27,0.2000,-0.0252
49.100,-0.7331,1.5218,2.3482,FOLLOW,home,1.3542,0.974,26,0.2000,-0.0223
49.200,-0.7474,1.5364,2.3456,FOLLOW,home,1.3357,0.950,26,0.2000,-0.0197
49.300,-0.7617,1.5510,2.3436,FOLLOW,home,1.3173,0.950,26,0.2000,-0.0178
49.400,-0.7759,1.5656,2.3417,FOLLOW,home,1.2989,0.895,25,0.2000,0.1512
49.500,-0.7901,1.5802,2.3509,FOLLOW,home,1.2807,0.895,25,0.2000,0.1474
49.600,-0.8045,1.5945,2.3653,FOLLOW,home,1.2623,0.875,25,0.2000,0.1059
49.700,-0.8192,1.6087,2.3777,FOLLOW,home,1.2440,0.875,24,0.2000,0.0930
49.800,-0.8340,1.6227,2.3881,FOLLOW,home,1.2255,0.866,24,0.2000,0.0829
49.900,-0.8489,1.6366,2.3970,FOLLOW,home,1.2071,0.866,24,0.2000,0.2188
50.000,-0.8589,1.6458,2.4059,FOLLOW,home,1.1948,0.836,24,0.2000,0.2144
50.100,-0.8742,1.6592,2.4299,FOLLOW,home,1.1762,0.836,24,0.2000,0.1915
50.200,-0.8898,1.6724,2.4512,FOLLOW,home,1.1576,0.797,24,0.2000,0.2985
50.300,-0.9056,1.6851,2.4784,FOLLOW,home,1.1388,0.797,22,0.2000,0.2765
50.400,-0.9218,1.6974,2.5076,FOLLOW,home,1.1198,0.809,22,0.2000,0.3535
50.500,-0.9384,1.7092,2.5410,FOLLOW,home,1.1007,0.809,22,0.2000,0.3251
50.600,-0.9554,1.7204,2.5746,FOLLOW,home,1.0814,0.824,20,0.2000,0.1748
50.700,-0.9727,1.7311,2.6043,FOLLOW,home,1.0619,0.824,20,0.2000,0.1394
50.800,-0.9902,1.7414,2.6179,FOLLOW,home,1.0423,0.826,20,0.2000,0.1275
50.900,-1.0079,1.7515,2.6304,FOLLOW,home,1.0227,0.826,20,0.2000,0.2097
51.000,-1.0258,1.7614,2.6447,FOLLOW,home,1.0030,0.817,20,0.2000,0.2008
51.100,-1.0438,1.7709,2.6664,FOLLOW,home,0.9833,0.817,20,0.2000,0.4697
51.200,-1.0620,1.7799,2.7020,FOLLOW,home,0.9635,0.811,18,0.2000,0.4447
51.300,-1.0806,1.7881,2.7479,FOLLOW,home,0.9435,0.811,18,0.2000,0.4305
51.400,-1.0995,1.7955,2.7929,FOLLOW,home,0.9234,0.855,18,0.2000,0.3873
51.500,-1.1188,1.8020,2.8341,FOLLOW,home,0.9032,0.855,18,0.2000,0.3489
51.600,-1.1382,1.8078,2.8711,FOLLOW,home,0.8829,0.930,18,0.2000,0.3292
51.700,-1.1513,1.8113,2.8944,FOLLOW,home,0.8694,0.930,18,0.2000,0.3073
51.800,-1.1711,1.8159,2.9261,FOLLOW,home,0.8491,1.010,17,0.2000,0.2786
51.900,-1.1911,1.8200,2.9569,FOLLOW,home,0.8287,1.010,17,0.2000,0.2544
52.000,-1.2111,1.8235,2.9834,FOLLOW,home,0.8084,1.099,17,0.2000,0.2300
52.100,-1.2313,1.8264,3.0076,FOLLOW,home,0.7881,1.099,15,0.2000,0.2072
52.200,-1.2515,1.8289,3.0307,FOLLOW,home,0.7678,1.122,15,0.2000,0.1844
52.300,-1.2717,1.8310,3.0500,FOLLOW,home,0.7476,1.122,15,0.2000,0.1669
52.400,-1.2920,1.8326,3.0675,FOLLOW,home,0.7275,0.968,14,0.2000,0.1455
52.500,-1.3124,1.8340,3.0842,FOLLOW,home,0.7074,0.968,14,0.2000,0.1291
52.600,-1.3327,1.8350,3.0976,FOLLOW,home,0.6874,0.894,14,0.2000,0.1098
52.700,-1.3531,1.8358,3.1094,FOLLOW,home,0.6675,0.894,13,0.2000,0.0985
52.800,-1.3734,1.8363,3.1205,FOLLOW,home,0.6476,0.819,13,0.2000,0.0879
52.900,-1.3938,1.8367,3.1297,FOLLOW,home,0.6278,0.819,13,0.2000,0.0707
53.000,-1.4142,1.8368,3.1374,FOLLOW,home,0.6081,0.775,12,0.2000,0.0633
53.100,-1.4346,1.8368,-3.1390,FOLLOW,home,0.5885,0.775,12,0.2000,0.0482
53.200,-1.4550,1.8367,-3.1336,FOLLOW,home,0.5690,0.747,12,0.2000,0.0429
53.300,-1.4754,1.8365,-3.1290,FOLLOW,home,0.5495,0.747,10,0.2000,-0.1834
53.400,-1.4890,1.8363,-3.1239,FOLLOW,home,0.5366,0.749,10,0.2000,-0.1985
53.500,-1.5094,1.8361,3.1391,FOLLOW,home,0.5173,0.749,10,0.2000,-0.1804
53.600,-1.5298,1.8363,3.1223,FOLLOW,home,0.4979,0.760,10,0.2000,-0.3486
53.700,-1.5503,1.8368,3.1017,FOLLOW,home,0.4784,0.760,10,0.2000,-0.3378
53.800,-1.5707,1.8380,3.0651,FOLLOW,home,0.4588,0.808,10,0.2000,-0.3028
53.900,-1.5911,1.8400,3.0322,FOLLOW,home,0.4391,0.808,9,0.2000,-0.4123
54.000,-1.6114,1.8425,2.9991,FOLLOW,home,0.4193,0.770,9,0.2000,-0.3858
54.100,-1.6316,1.8458,2.9579,FOLLOW,home,0.3994,0.770,9,0.2000,-0.3464
54.200,-1.6516,1.8500,2.9208,FOLLOW,home,0.3793,0.732,6,0.2000,-0.3123
54.300,-1.6715,1.8548,2.8859,FOLLOW,home,0.3592,0.732,6,0.2000,-0.3833
54.400,-1.6912,1.8603,2.8497,FOLLOW,home,0.3389,0.695,6,0.2000,-0.3512
54.500,-1.7107,1.8665,2.8136,FOLLOW,home,0.3186,0.695,6,0.2000,-0.3182
54.600,-1.7300,1.8734,2.7798,FOLLOW,home,0.2982,0.652,6,0.2000,-0.2882
54.700,-1.7490,1.8810,2.7491,FOLLOW,home,0.2778,0.652,6,0.2000,-0.2623
54.800,-1.7678,1.8891,2.7214,FOLLOW,home,0.2574,0.614,5,0.2000,-0.2406
54.900,-1.7863,1.8976,2.6962,FOLLOW,home,0.2369,0.614,5,0.2000,-0.2226
55.000,-1.8047,1.9067,2.6729,FOLLOW,home,0.2165,0.579,5,0.2000,-0.2078
55.100,-1.8168,1.9129,2.6581,FOLLOW,home,0.2029,0.579,4,0.2000,-0.1994
55.200,-1.8348,1.9226,2.6372,FOLLOW,home,0.1824,0.543,4,0.2000,-0.1898
55.300,-1.8526,1.9326,2.6177,FOLLOW,home,0.1621,0.543,4,0.2000,-0.1838
55.400,-1.8702,1.9430,2.5988,WAITING,home,0.1418,0.525,4,0.0000,0.0000
55.500,-1.8846,1.9520,2.5686,WAITING,home,0.1250,0.525,4,0.0000,0.0000
55.600,-1.8901,1.9556,2.5341,WAITING,home,0.1185,0.492,4,0.0000,0.0000
55.700,-1.8905,1.9559,2.5308,WAITING,home,0.1181,0.492,4,0.0000,0.0000
55.800,-1.8905,1.9558,2.5286,WAITING,home,0.1181,0.498,4,0.0000,0.0000
55.900,-1.8905,1.9558,2.5281,WAITING,home,0.1181,0.498,4,0.0000,0.0000
56.000,-1.8905,1.9558,2.5283,WAITING,home,0.1181,0.495,4,0.0000,0.0000
56.100,-1.8905,1.9559,2.5285,WAITING,home,0.1181,0.495,4,0.0000,0.0000
56.200,-1.8905,1.9559,2.5285,WAITING,home,0.1181,0.494,4,0.0000,0.0000
56.300,-1.8905,1.9559,2.5285,WAITING,home,0.1181,0.494,4,0.0000,0.0000
56.400,-1.8905,1.9559,2.5285,WAITING,home,0.1181,0.502,4,0.0000,0.0000
56.500,-1.8905,1.9559,2.5285,WAITING,home,0.1181,0.502,4,0.0000,0.0000
56.600,-1.8904,1.9559,2.5285,WAITING,home,0.1181,0.500,4,0.0000,0.0000
56.700,-1.8904,1.9559,2.5285,WAITING,home,0.1181,0.500,4,0.0000,0.0000
56.800,-1.8905,1.9559,2.5285,WAITING,home,0.1181,0.486,4,0.0000,0.0000
56.900,-1.8905,1.9559,2.5285,WAITING,home,0.1181,0.486,4,0.0000,0.0000
57.000,-1.8905,1.9559,2.5285,WAITING,home,0.1181,0.496,4,0.0000,0.0000
57.100,-1.8905,1.9559,2.5284,WAITING,home,0.1181,0.496,4,0.0000,0.0000
57.200,-1.8904,1.9559,2.5284,WAITING,home,0.1181,0.495,4,0.0000,0.0000
57.300,-1.8905,1.9559,2.5284,WAITING,home,0.1181,0.495,4,0.0000,0.0000
57.400,-1.8905,1.9559,2.5284,PLAN,home,0.1181,0.487,0,0.0000,0.0000
