t,x,y,yaw,estado,waypoint,dist,front_clear,path_len,v,w
222.200,-1.5020,0.3718,-0.7647,FOLLOW,home,1.7027,1.315,62,0.2000,-0.0937
222.300,-1.4872,0.3577,-0.7585,FOLLOW,home,1.7204,1.315,62,0.2000,-0.1095
222.400,-1.4725,0.3436,-0.7707,FOLLOW,home,1.7384,1.292,62,0.2000,-0.0833
222.500,-1.4579,0.3293,-0.7803,FOLLOW,home,1.7564,1.292,61,0.2000,-0.0734
222.600,-1.4435,0.3149,-0.7886,FOLLOW,home,1.7746,1.231,61,0.2000,-0.0652
222.700,-1.4291,0.3004,-0.7953,FOLLOW,home,1.7929,1.231,61,0.2000,-0.0592
222.800,-1.4149,0.2857,-0.8015,FOLLOW,home,1.8114,1.202,60,0.2000,0.6549
222.900,-1.4007,0.2711,-0.7994,FOLLOW,home,1.8299,1.202,60,0.2000,0.9884
223.000,-1.3860,0.2572,-0.7024,FOLLOW,home,1.8478,1.159,60,0.2000,0.8988
223.100,-1.3700,0.2449,-0.6093,FOLLOW,home,1.8648,1.159,59,0.2000,1.0000
223.200,-1.3529,0.2341,-0.5107,FOLLOW,home,1.8807,1.118,59,0.2000,0.9521
223.300,-1.3348,0.2251,-0.4129,FOLLOW,home,1.8955,1.118,59,0.2000,0.8588
223.400,-1.3223,0.2201,-0.3494,FOLLOW,home,1.9046,1.089,58,0.2000,0.7980
223.500,-1.3030,0.2139,-0.2643,FOLLOW,home,1.9172,1.089,58,0.2000,0.8861
223.600,-1.2833,0.2094,-0.1781,FOLLOW,home,1.9287,2.347,58,0.2000,0.8051
223.700,-1.2632,0.2067,-0.0944,FOLLOW,home,1.9387,2.347,57,0.2000,0.7257
223.800,-1.2430,0.2056,-0.0132,FOLLOW,home,1.9475,1.938,57,0.2000,0.7539
223.900,-1.2228,0.2061,0.0619,FOLLOW,home,1.9551,1.938,57,0.2000,0.6813
224.000,-1.2026,0.2081,0.1329,FOLLOW,home,1.9614,1.920,56,0.2000,0.6128
224.100,-1.1826,0.2114,0.2014,FOLLOW,home,1.9665,1.920,56,0.2000,0.5465
224.200,-1.1629,0.2161,0.2584,FOLLOW,home,1.9706,1.864,56,0.2000,0.5542
224.300,-1.1434,0.2218,0.3146,FOLLOW,home,1.9738,1.864,54,0.2000,0.5003
224.400,-1.1243,0.2286,0.3698,FOLLOW,home,1.9761,1.810,54,0.2000,0.4463
224.500,-1.1055,0.2364,0.4164,FOLLOW,home,1.9775,1.810,54,0.2000,0.5795
224.600,-1.0873,0.2452,0.5015,FOLLOW,home,1.9780,1.871,53,0.2000,0.4855
224.700,-1.0697,0.2553,0.5483,FOLLOW,home,1.9773,1.871,53,0.2000,0.4287
224.800,-1.0526,0.2663,0.5918,FOLLOW,home,1.9757,1.837,53,0.2000,0.3861
224.900,-1.0360,0.2780,0.6339,FOLLOW,home,1.9735,1.837,52,0.2000,0.3449
225.000,-1.0199,0.2904,0.6713,FOLLOW,home,1.9707,2.095,52,0.2000,0.3097
225.100,-1.0093,0.2989,0.6940,FOLLOW,home,1.9685,2.095,52,0.2000,0.4321
225.200,-0.9939,0.3122,0.7334,FOLLOW,home,1.9649,2.062,51,0.2000,0.3991
225.300,-0.9791,0.3261,0.7759,FOLLOW,home,1.9606,2.062,51,0.2000,0.4781
225.400,-0.9649,0.3406,0.8219,FOLLOW,home,1.9557,2.027,51,0.2000,0.4373
225.500,-0.9515,0.3558,0.8674,FOLLOW,home,1.9500,2.027,50,0.2000,0.4892
225.600,-0.9387,0.3716,0.9132,FOLLOW,home,1.9437,1.986,50,0.2000,0.4486
225.700,-0.9267,0.3880,0.9608,FOLLOW,home,1.9366,1.986,50,0.2000,0.4043
225.800,-0.9154,0.4049,1.0039,FOLLOW,home,1.9289,2.032,48,0.2000,0.4375
225.900,-0.9048,0.4223,1.0458,FOLLOW,home,1.9206,2.032,48,0.2000,0.4008
226.000,-0.8950,0.4401,1.0880,FOLLOW,home,1.9116,1.978,48,0.2000,0.4151
226.100,-0.8860,0.4582,1.1300,FOLLOW,home,1.9021,1.978,48,0.2000,0.3760
226.200,-0.8777,0.4768,1.1714,FOLLOW,home,1.8920,1.910,48,0.2000,0.3369
226.300,-0.8701,0.4957,1.2065,FOLLOW,home,1.8814,1.910,48,0.2000,0.3423
226.400,-0.8632,0.5148,1.2412,FOLLOW,home,1.8704,1.867,46,0.2000,0.3107
226.500,-0.8569,0.5341,1.2754,FOLLOW,home,1.8589,1.867,46,0.2000,0.3030
226.600,-0.8513,0.5537,1.3061,FOLLOW,home,1.8470,1.824,46,0.2000,0.2745
226.700,-0.8463,0.5734,1.3349,FOLLOW,home,1.8348,1.824,46,0.2000,0.2483
226.800,-0.8432,0.5866,1.3533,FOLLOW,home,1.8264,1.795,46,0.2000,0.2457
226.900,-0.8391,0.6065,1.3779,FOLLOW,home,1.8137,1.795,46,0.2000,0.2231
227.000,-0.8354,0.6266,1.4013,FOLLOW,home,1.8007,1.758,45,0.2000,0.2095
227.100,-0.8322,0.6467,1.4239,FOLLOW,home,1.7875,1.758,45,0.2000,0.1875
227.200,-0.8294,0.6668,1.4435,FOLLOW,home,1.7742,1.709,45,0.2000,0.1694
227.300,-0.8270,0.6871,1.4614,FOLLOW,home,1.7606,1.709,44,0.2000,0.1552
227.400,-0.8250,0.7073,1.4785,FOLLOW,home,1.7469,1.666,44,0.2000,0.1387
227.500,-0.8232,0.7276,1.4929,FOLLOW,home,1.7331,1.666,44,0.2000,0.1245
227.600,-0.8218,0.7480,1.5061,FOLLOW,home,1.7193,1.642,43,0.2000,0.1119
227.700,-0.8206,0.7683,1.5185,FOLLOW,home,1.7053,1.642,43,0.2000,0.1000
227.800,-0.8196,0.7887,1.5289,FOLLOW,home,1.6913,1.590,43,0.2000,0.0867
227.900,-0.8189,0.8090,1.5382,FOLLOW,home,1.6773,1.590,41,0.2000,0.0780
228.000,-0.8183,0.8294,1.5469,FOLLOW,home,1.6634,1.553,41,0.2000,0.0649
228.100,-0.8179,0.8498,1.5538,FOLLOW,home,1.6494,1.553,41,0.2000,0.0583
228.200,-0.8176,0.8702,1.5600,FOLLOW,home,1.6354,1.511,40,0.2000,0.0526
228.300,-0.8174,0.8906,1.5655,FOLLOW,home,1.6215,1.511,40,0.2000,0.0418
228.400,-0.8174,0.9109,1.5702,FOLLOW,home,1.6077,1.476,40,0.2000,0.0373
228.500,-0.8174,0.9245,1.5729,FOLLOW,home,1.5985,1.476,39,0.2000,0.0348
228.600,-0.8175,0.9449,1.5766,FOLLOW,home,1.5848,1.429,39,0.2000,0.0255
228.700,-0.8176,0.9653,1.5795,FOLLOW,home,1.5712,1.429,39,0.2000,0.0227
228.800,-0.8178,0.9857,1.5819,FOLLOW,home,1.5577,1.393,38,0.2000,0.0150
228.900,-0.8181,1.0061,1.5841,FOLLOW,home,1.5443,1.393,38,0.2000,0.0126
229.000,-0.8184,1.0265,1.5854,FOLLOW,home,1.5310,1.355,38,0.2000,0.0067
229.100,-0.8187,1.0469,1.5862,FOLLOW,home,1.5179,1.355,37,0.2000,0.0058
229.200,-0.8190,1.0673,1.5869,FOLLOW,home,1.5049,1.314,37,0.2000,0.0051
229.300,-0.8193,1.0877,1.5874,FOLLOW,home,1.4921,1.314,37,0.2000,0.0003
229.400,-0.8197,1.1081,1.5876,FOLLOW,home,1.4794,1.271,35,0.2000,0.0000
229.500,-0.8200,1.1285,1.5877,FOLLOW,home,1.4669,1.271,35,0.2000,-0.0037
229.600,-0.8204,1.1489,1.5874,FOLLOW,home,1.4546,1.230,35,0.2000,-0.0035
229.700,-0.8207,1.1693,1.5871,FOLLOW,home,1.4425,1.230,34,0.2000,-0.0032
229.800,-0.8210,1.1897,1.5867,FOLLOW,home,1.4306,1.203,34,0.2000,-0.0060
229.900,-0.8213,1.2101,1.5862,FOLLOW,home,1.4189,1.203,34,0.2000,-0.0056
230.000,-0.8216,1.2305,1.5856,FOLLOW,home,1.4074,1.146,33,0.2000,-0.0076
230.100,-0.8218,1.2441,1.5852,FOLLOW,home,1.3998,1.146,33,0.2000,-0.0073
230.200,-0.8221,1.2645,1.5844,FOLLOW,home,1.3887,1.102,33,0.2000,-0.0066
230.300,-0.8224,1.2849,1.5838,FOLLOW,home,1.3777,1.102,32,0.2000,-0.0080
230.400,-0.8227,1.3053,1.5831,FOLLOW,home,1.3670,1.066,32,0.2000,-0.0074
230.500,-0.8229,1.3257,1.5823,FOLLOW,home,1.3566,1.066,32,0.2000,0.2049
230.600,-0.8234,1.3460,1.6271,FOLLOW,home,1.3462,1.033,31,0.2000,0.1491
230.700,-0.8245,1.3663,1.6359,FOLLOW,home,1.3354,1.033,31,0.2000,0.1454
230.800,-0.8261,1.3867,1.6496,FOLLOW,home,1.3245,0.989,31,0.2000,0.0972
230.900,-0.8278,1.4070,1.6625,FOLLOW,home,1.3136,0.989,29,0.2000,0.0832
231.000,-0.8298,1.4272,1.6732,FOLLOW,home,1.3028,0.950,29,0.2000,0.0722
231.100,-0.8320,1.4475,1.6808,FOLLOW,home,1.2921,0.950,29,0.2000,0.2502
231.200,-0.8344,1.4677,1.7054,FOLLOW,home,1.2814,0.910,28,0.2000,0.2284
231.300,-0.8373,1.4879,1.7276,FOLLOW,home,1.2705,0.910,28,0.2000,0.2094
231.400,-0.8407,1.5079,1.7493,FOLLOW,home,1.2594,0.869,28,0.2000,0.3332
231.500,-0.8446,1.5279,1.7796,FOLLOW,home,1.2481,0.869,27,0.2000,0.3073
231.600,-0.8491,1.5477,1.8112,FOLLOW,home,1.2366,0.834,27,0.2000,0.2787
231.700,-0.8543,1.5674,1.8408,FOLLOW,home,1.2247,0.834,27,0.2000,0.4730
231.800,-0.8600,1.5869,1.8866,FOLLOW,home,1.2125,0.783,25,0.2000,0.4879
231.900,-0.8644,1.5997,1.9156,FOLLOW,home,1.2040,0.783,25,0.2000,0.4622
232.000,-0.8718,1.6186,1.9651,FOLLOW,home,1.1909,0.770,25,0.2000,0.4139
232.100,-0.8800,1.6372,2.0092,FOLLOW,home,1.1773,0.770,24,0.2000,0.3726
232.200,-0.8890,1.6554,2.0507,FOLLOW,home,1.1632,0.732,24,0.2000,0.5123
232.300,-0.8988,1.6732,2.1068,FOLLOW,home,1.1487,0.732,24,0.2000,0.4597
232.400,-0.9095,1.6905,2.1514,FOLLOW,home,1.1336,0.709,23,0.2000,0.5741
232.500,-0.9211,1.7072,2.2003,FOLLOW,home,1.1180,0.709,23,0.2000,0.5358
232.600,-0.9335,1.7232,2.2578,FOLLOW,home,1.1018,0.687,23,0.2000,0.6054
232.700,-0.9468,1.7385,2.3181,FOLLOW,home,1.0852,0.687,22,0.2000,0.5510
232.800,-0.9610,1.7530,2.3782,FOLLOW,home,1.0679,0.701,22,0.2000,0.5889
232.900,-0.9761,1.7666,2.4363,FOLLOW,home,1.0502,0.701,22,0.2000,0.5361
233.000,-0.9919,1.7793,2.4921,FOLLOW,home,1.0320,0.694,20,0.2000,0.5545
233.100,-1.0084,1.7911,2.5474,FOLLOW,home,1.0134,0.694,20,0.2000,0.5028
233.200,-1.0255,1.8020,2.6005,FOLLOW,home,0.9944,0.727,20,0.2000,0.4531
233.300,-1.0432,1.8121,2.6486,FOLLOW,home,0.9751,0.727,20,0.2000,0.4583
233.400,-1.0613,1.8213,2.6952,FOLLOW,home,0.9556,0.756,20,0.2000,0.4150
233.500,-1.0798,1.8296,2.7387,FOLLOW,home,0.9358,0.756,20,0.2000,0.4083
233.600,-1.0923,1.8348,2.7669,FOLLOW,home,0.9226,0.791,18,0.2000,0.3815
233.700,-1.1114,1.8418,2.8077,FOLLOW,home,0.9026,0.791,18,0.2000,0.3427
233.800,-1.1307,1.8481,2.8435,FOLLOW,home,0.8825,0.831,18,0.2000,0.3302
233.900,-1.1503,1.8538,2.8777,FOLLOW,home,0.8622,0.831,17,0.2000,0.2979
234.000,-1.1700,1.8587,2.9108,FOLLOW,home,0.8420,0.901,17,0.2000,0.2664
234.100,-1.1898,1.8631,2.9385,FOLLOW,home,0.8216,0.901,17,0.2000,0.2515
234.200,-1.2098,1.8670,2.9646,FOLLOW,home,0.8013,0.973,16,0.2000,0.2273
234.300,-1.2299,1.8703,2.9898,FOLLOW,home,0.7809,0.973,16,0.2000,0.2073
234.400,-1.2501,1.8732,3.0112,FOLLOW,home,0.7606,1.046,16,0.2000,0.1870
234.500,-1.2703,1.8756,3.0309,FOLLOW,home,0.7402,1.046,15,0.2000,0.1690
234.600,-1.2905,1.8777,3.0497,FOLLOW,home,0.7199,1.098,15,0.2000,0.1498
234.700,-1.3108,1.8794,3.0653,FOLLOW,home,0.6996,1.098,15,0.2000,0.1352
234.800,-1.3312,1.8808,3.0796,FOLLOW,home,0.6794,1.051,14,0.2000,0.1182
234.900,-1.3515,1.8819,3.0931,FOLLOW,home,0.6592,1.051,14,0.2000,0.1047
235.000,-1.3719,1.8828,3.1040,FOLLOW,home,0.6390,1.006,14,0.2000,0.0949
235.100,-1.3922,1.8834,3.1139,FOLLOW,home,0.6188,1.006,13,0.2000,0.0795
235.200,-1.4058,1.8838,3.1201,FOLLOW,home,0.6054,0.948,13,0.2000,0.0734
235.300,-1.4262,1.8841,3.1279,FOLLOW,home,0.5854,0.948,13,0.2000,0.0598
235.400,-1.4466,1.8843,3.1343,FOLLOW,home,0.5654,0.919,12,0.2000,0.0536
235.500,-1.4670,1.8844,3.1403,FOLLOW,home,0.5454,0.919,12,0.2000,0.0478
235.600,-1.4874,1.8844,-3.1379,FOLLOW,home,0.5255,0.895,12,0.2000,0.0362
235.700,-1.5078,1.8843,-3.1338,FOLLOW,home,0.5057,0.895,10,0.2000,0.0322
235.800,-1.5282,1.8841,-3.1301,FOLLOW,home,0.4859,0.853,10,0.2000,-0.1933
235.900,-1.5485,1.8838,-3.1161,FOLLOW,home,0.4662,0.853,10,0.2000,-0.2268
236.000,-1.5690,1.8836,3.1387,FOLLOW,home,0.4465,0.800,9,0.2000,-0.1975
236.100,-1.5894,1.8839,3.1150,FOLLOW,home,0.4267,0.800,9,0.2000,-0.3579
236.200,-1.6099,1.8846,3.0883,FOLLOW,home,0.4069,0.765,9,0.2000,-0.3391
236.300,-1.6303,1.8861,3.0535,FOLLOW,home,0.3869,0.765,8,0.2000,-0.3074
236.400,-1.6506,1.8882,3.0190,FOLLOW,home,0.3668,0.732,8,0.2000,-0.4147
236.500,-1.6709,1.8911,2.9805,FOLLOW,home,0.3467,0.732,8,0.2000,-0.3807
236.600,-1.6910,1.8947,2.9414,FOLLOW,home,0.3264,0.676,7,0.2000,-0.3448
236.700,-1.7110,1.8992,2.9048,FOLLOW,home,0.3061,0.676,7,0.2000,-0.3119
236.800,-1.7308,1.9043,2.8717,FOLLOW,home,0.2857,0.642,7,0.2000,-0.2836
236.900,-1.7504,1.9101,2.8417,FOLLOW,home,0.2653,0.642,5,0.2000,-0.2598
237.000,-1.7634,1.9142,2.8226,FOLLOW,home,0.2516,0.607,5,0.2000,-0.2451
237.100,-1.7828,1.9209,2.7974,FOLLOW,home,0.2312,0.607,5,0.2000,-0.2283
237.200,-1.8019,1.9280,2.7734,FOLLOW,home,0.2107,0.570,4,0.2000,-0.2139
237.300,-1.8209,1.9356,2.7502,FOLLOW,home,0.1903,0.570,4,0.2000,-0.2016
237.400,-1.8397,1.9436,2.7295,FOLLOW,home,0.1699,0.538,4,0.2000,-0.1946
237.500,-1.8584,1.9520,2.7095,WAITING,home,0.1496,0.538,4,0.0000,0.0000
237.600,-1.8737,1.9592,2.6833,WAITING,home,0.1327,0.501,4,0.0000,0.0000
237.700,-1.8796,1.9622,2.6547,WAITING,home,0.1262,0.501,4,0.0000,0.0000
237.800,-1.8799,1.9624,2.6522,WAITING,home,0.1259,0.488,4,0.0000,0.0000
237.900,-1.8799,1.9624,2.6505,WAITING,home,0.1259,0.488,4,0.0000,0.0000
238.000,-1.8799,1.9624,2.6501,WAITING,home,0.1259,0.497,4,0.0000,0.0000
238.100,-1.8799,1.9624,2.6503,WAITING,home,0.1259,0.497,4,0.0000,0.0000
238.200,-1.8799,1.9624,2.6504,WAITING,home,0.1259,0.499,4,0.0000,0.0000
238.300,-1.8799,1.9624,2.6504,WAITING,home,0.1259,0.499,4,0.0000,0.0000
238.400,-1.8799,1.9624,2.6504,WAITING,home,0.1259,0.494,4,0.0000,0.0000
238.500,-1.8799,1.9624,2.6504,WAITING,home,0.1259,0.494,4,0.0000,0.0000
238.600,-1.8799,1.9624,2.6504,WAITING,home,0.1259,0.494,4,0.0000,0.0000
238.700,-1.8799,1.9624,2.6504,WAITING,home,0.1259,0.494,4,0.0000,0.0000
238.800,-1.8799,1.9624,2.6504,WAITING,home,0.1259,0.499,4,0.0000,0.0000
238.900,-1.8799,1.9624,2.6504,WAITING,home,0.1259,0.499,4,0.0000,0.0000
239.000,-1.8799,1.9624,2.6504,WAITING,home,0.1259,0.483,4,0.0000,0.0000
239.100,-1.8799,1.9624,2.6504,WAITING,home,0.1259,0.483,4,0.0000,0.0000
239.200,-1.8799,1.9624,2.6503,WAITING,home,0.1259,0.488,4,0.0000,0.0000
239.300,-1.8799,1.9624,2.6503,WAITING,home,0.1259,0.488,4,0.0000,0.0000
239.400,-1.8799,1.9624,2.6503,WAITING,home,0.1259,0.496,4,0.0000,0.0000
239.500,-1.8799,1.9624,2.6503,DONE,home,0.1259,0.496,4,0.0000,0.0000
