t,x,y,yaw,estado,waypoint,dist,front_clear,path_len,v,w
178.800,-0.8841,0.4758,1.1740,FOLLOW,home,1.8890,1.906,47,0.2000,0.3024
178.900,-0.8766,0.4947,1.2055,FOLLOW,home,1.8783,1.906,47,0.2000,0.3156
179.000,-0.8696,0.5138,1.2373,FOLLOW,home,1.8672,1.868,45,0.2000,0.2867
179.100,-0.8632,0.5331,1.2673,FOLLOW,home,1.8558,1.868,45,0.2000,0.2881
179.200,-0.8593,0.5461,1.2870,FOLLOW,home,1.8480,1.824,45,0.2000,0.2698
179.300,-0.8539,0.5657,1.3150,FOLLOW,home,1.8360,1.824,44,0.2000,0.2440
179.400,-0.8490,0.5855,1.3421,FOLLOW,home,1.8236,1.782,44,0.2000,0.2372
179.500,-0.8446,0.6053,1.3662,FOLLOW,home,1.8111,1.782,44,0.2000,0.2149
179.600,-0.8407,0.6253,1.3887,FOLLOW,home,1.7982,1.755,44,0.2000,0.1945
179.700,-0.8373,0.6454,1.4103,FOLLOW,home,1.7852,1.755,44,0.2000,0.1850
179.800,-0.8342,0.6655,1.4292,FOLLOW,home,1.7720,1.713,44,0.2000,0.1678
179.900,-0.8315,0.6857,1.4468,FOLLOW,home,1.7586,1.713,43,0.2000,0.1572
180.000,-0.8291,0.7059,1.4638,FOLLOW,home,1.7451,1.673,43,0.2000,0.1410
180.100,-0.8271,0.7262,1.4786,FOLLOW,home,1.7315,1.673,43,0.2000,0.1292
180.200,-0.8254,0.7465,1.4921,FOLLOW,home,1.7178,1.634,42,0.2000,0.1162
180.300,-0.8239,0.7668,1.5051,FOLLOW,home,1.7041,1.634,42,0.2000,0.1038
180.400,-0.8227,0.7872,1.5159,FOLLOW,home,1.6903,1.596,42,0.2000,0.0926
180.500,-0.8217,0.8075,1.5257,FOLLOW,home,1.6764,1.596,40,0.2000,0.0834
180.600,-0.8209,0.8279,1.5345,FOLLOW,home,1.6626,1.559,40,0.2000,0.0723
180.700,-0.8202,0.8483,1.5423,FOLLOW,home,1.6488,1.559,40,0.2000,0.0648
180.800,-0.8198,0.8619,1.5471,FOLLOW,home,1.6396,1.516,39,0.2000,0.0603
180.900,-0.8194,0.8822,1.5535,FOLLOW,home,1.6258,1.516,39,0.2000,0.0504
181.000,-0.8191,0.9026,1.5588,FOLLOW,home,1.6120,1.472,39,0.2000,0.0453
181.100,-0.8189,0.9230,1.5637,FOLLOW,home,1.5984,1.472,38,0.2000,0.0408
181.200,-0.8188,0.9434,1.5682,FOLLOW,home,1.5848,1.428,38,0.2000,0.0318
181.300,-0.8188,0.9638,1.5717,FOLLOW,home,1.5713,1.428,38,0.2000,0.0285
181.400,-0.8189,0.9842,1.5747,FOLLOW,home,1.5579,1.390,37,0.2000,0.0211
181.500,-0.8190,1.0046,1.5775,FOLLOW,home,1.5446,1.390,37,0.2000,0.0182
181.600,-0.8191,1.0250,1.5793,FOLLOW,home,1.5314,1.357,37,0.2000,0.0165
181.700,-0.8193,1.0454,1.5811,FOLLOW,home,1.5183,1.357,36,0.2000,0.0105
181.800,-0.8195,1.0658,1.5826,FOLLOW,home,1.5054,1.315,36,0.2000,0.0087
181.900,-0.8198,1.0862,1.5835,FOLLOW,home,1.4926,1.315,36,0.2000,0.0040
182.000,-0.8201,1.1066,1.5840,FOLLOW,home,1.4800,1.270,34,0.2000,0.0034
182.100,-0.8203,1.1270,1.5845,FOLLOW,home,1.4676,1.270,34,0.2000,-0.0004
182.200,-0.8206,1.1474,1.5845,FOLLOW,home,1.4553,1.226,34,0.2000,-0.0006
182.300,-0.8209,1.1678,1.5845,FOLLOW,home,1.4432,1.226,33,0.2000,-0.0005
182.400,-0.8212,1.1882,1.5844,FOLLOW,home,1.4313,1.188,33,0.2000,-0.0034
182.500,-0.8214,1.2018,1.5843,FOLLOW,home,1.4235,1.188,33,0.2000,-0.0034
182.600,-0.8216,1.2222,1.5840,FOLLOW,home,1.4119,1.152,32,0.2000,-0.0031
182.700,-0.8219,1.2426,1.5836,FOLLOW,home,1.4006,1.152,32,0.2000,-0.0052
182.800,-0.8222,1.2630,1.5831,FOLLOW,home,1.3894,1.121,32,0.2000,-0.0049
182.900,-0.8224,1.2834,1.5827,FOLLOW,home,1.3785,1.121,31,0.2000,0.2113
183.000,-0.8227,1.3037,1.5916,FOLLOW,home,1.3678,1.078,31,0.2000,0.2111
183.100,-0.8235,1.3241,1.6176,FOLLOW,home,1.3569,1.078,31,0.2000,0.1840
183.200,-0.8247,1.3444,1.6409,FOLLOW,home,1.3458,1.037,30,0.2000,0.1212
183.300,-0.8263,1.3647,1.6594,FOLLOW,home,1.3346,1.037,30,0.2000,0.1005
183.400,-0.8282,1.3850,1.6692,FOLLOW,home,1.3234,0.997,30,0.2000,0.2683
183.500,-0.8304,1.4052,1.6974,FOLLOW,home,1.3121,0.997,28,0.2000,0.2414
183.600,-0.8332,1.4254,1.7210,FOLLOW,home,1.3006,0.958,28,0.2000,0.2207
183.700,-0.8365,1.4455,1.7437,FOLLOW,home,1.2889,0.958,28,0.2000,0.3375
183.800,-0.8403,1.4655,1.7748,FOLLOW,home,1.2770,0.915,27,0.2000,0.3099
183.900,-0.8447,1.4853,1.8082,FOLLOW,home,1.2648,0.915,27,0.2000,0.2779
184.000,-0.8498,1.5050,1.8374,FOLLOW,home,1.2522,0.870,27,0.2000,0.3516
184.100,-0.8554,1.5245,1.8710,FOLLOW,home,1.2394,0.870,25,0.2000,0.3204
184.200,-0.8618,1.5439,1.9042,FOLLOW,home,1.2262,0.831,25,0.2000,0.2889
184.300,-0.8664,1.5566,1.9258,FOLLOW,home,1.2173,0.831,25,0.2000,0.2683
184.400,-0.8737,1.5756,1.9533,FOLLOW,home,1.2036,0.803,24,0.2000,0.4449
184.500,-0.8815,1.5944,1.9863,FOLLOW,home,1.1897,0.803,24,0.2000,0.4238
184.600,-0.8902,1.6127,2.0327,FOLLOW,home,1.1754,0.764,24,0.2000,0.4023
184.700,-0.8997,1.6307,2.0764,FOLLOW,home,1.1606,0.764,24,0.2000,0.3590
184.800,-0.9099,1.6483,2.1171,FOLLOW,home,1.1454,0.751,24,0.2000,0.3192
184.900,-0.9207,1.6655,2.1502,FOLLOW,home,1.1299,0.751,24,0.2000,0.4533
185.000,-0.9322,1.6822,2.2054,FOLLOW,home,1.1141,0.724,22,0.2000,0.3977
185.100,-0.9446,1.6984,2.2454,FOLLOW,home,1.0977,0.724,22,0.2000,0.5011
185.200,-0.9576,1.7139,2.2920,FOLLOW,home,1.0809,0.710,22,0.2000,0.4612
185.300,-0.9714,1.7289,2.3401,FOLLOW,home,1.0638,0.710,21,0.2000,0.5293
185.400,-0.9859,1.7431,2.3890,FOLLOW,home,1.0462,0.698,21,0.2000,0.4869
185.500,-1.0010,1.7566,2.4409,FOLLOW,home,1.0282,0.698,21,0.2000,0.5253
185.600,-1.0169,1.7693,2.4937,FOLLOW,home,1.0098,0.716,19,0.2000,0.4760
185.700,-1.0334,1.7811,2.5459,FOLLOW,home,0.9911,0.716,19,0.2000,0.4262
185.800,-1.0505,1.7921,2.5903,FOLLOW,home,0.9720,0.735,19,0.2000,0.4518
185.900,-1.0621,1.7990,2.6198,FOLLOW,home,0.9592,0.735,19,0.2000,0.4254
186.000,-1.0799,1.8088,2.6655,FOLLOW,home,0.9397,0.763,19,0.2000,0.3828
186.100,-1.0982,1.8177,2.7058,FOLLOW,home,0.9201,0.763,19,0.2000,0.3934
186.200,-1.1168,1.8259,2.7456,FOLLOW,home,0.9002,0.794,17,0.2000,0.3571
186.300,-1.1357,1.8334,2.7849,FOLLOW,home,0.8802,0.794,17,0.2000,0.3520
186.400,-1.1548,1.8402,2.8205,FOLLOW,home,0.8601,0.837,17,0.2000,0.3191
186.500,-1.1742,1.8463,2.8539,FOLLOW,home,0.8399,0.837,16,0.2000,0.2885
186.600,-1.1938,1.8517,2.8861,FOLLOW,home,0.8197,0.879,16,0.2000,0.2779
186.700,-1.2136,1.8566,2.9144,FOLLOW,home,0.7994,0.879,16,0.2000,0.2522
186.800,-1.2335,1.8609,2.9408,FOLLOW,home,0.7790,0.934,16,0.2000,0.2393
186.900,-1.2535,1.8647,2.9664,FOLLOW,home,0.7587,0.934,16,0.2000,0.2148
187.000,-1.2736,1.8680,2.9889,FOLLOW,home,0.7383,1.026,16,0.2000,0.1944
187.100,-1.2937,1.8709,3.0094,FOLLOW,home,0.7180,1.026,15,0.2000,0.1798
187.200,-1.3139,1.8734,3.0290,FOLLOW,home,0.6977,1.067,15,0.2000,0.1612
187.300,-1.3342,1.8755,3.0458,FOLLOW,home,0.6774,1.067,15,0.2000,0.1459
187.400,-1.3545,1.8773,3.0612,FOLLOW,home,0.6571,1.025,13,0.2000,0.1314
187.500,-1.3748,1.8788,3.0751,FOLLOW,home,0.6368,1.025,13,0.2000,0.1187
187.600,-1.3951,1.8800,3.0876,FOLLOW,home,0.6166,0.996,13,0.2000,0.1037
187.700,-1.4087,1.8807,3.0954,FOLLOW,home,0.6032,0.996,12,0.2000,0.0963
187.800,-1.4291,1.8815,3.1056,FOLLOW,home,0.5831,0.939,12,0.2000,0.0823
187.900,-1.4494,1.8822,3.1143,FOLLOW,home,0.5630,0.939,12,0.2000,0.0739
188.000,-1.4698,1.8826,3.1222,FOLLOW,home,0.5430,0.900,11,0.2000,0.0667
188.100,-1.4902,1.8830,3.1296,FOLLOW,home,0.5231,0.900,11,0.2000,0.0536
188.200,-1.5106,1.8831,3.1354,FOLLOW,home,0.5032,0.861,11,0.2000,0.0481
188.300,-1.5310,1.8832,3.1405,FOLLOW,home,0.4833,0.861,10,0.2000,-0.1797
188.400,-1.5514,1.8832,-3.1342,FOLLOW,home,0.4636,0.828,10,0.2000,-0.2039
188.500,-1.5718,1.8831,3.1290,FOLLOW,home,0.4439,0.828,10,0.2000,-0.1870
188.600,-1.5922,1.8835,3.1123,FOLLOW,home,0.4241,0.791,9,0.2000,-0.3585
188.700,-1.6127,1.8843,3.0913,FOLLOW,home,0.4043,0.791,9,0.2000,-0.3486
188.800,-1.6331,1.8857,3.0537,FOLLOW,home,0.3843,0.748,9,0.2000,-0.3133
188.900,-1.6534,1.8879,3.0198,FOLLOW,home,0.3643,0.748,7,0.2000,-0.4219
189.000,-1.6737,1.8907,2.9857,FOLLOW,home,0.3441,0.697,7,0.2000,-0.3951
189.100,-1.6938,1.8943,2.9436,FOLLOW,home,0.3239,0.697,7,0.2000,-0.3556
189.200,-1.7138,1.8987,2.9055,FOLLOW,home,0.3036,0.666,6,0.2000,-0.3215
189.300,-1.7336,1.9038,2.8715,FOLLOW,home,0.2832,0.666,6,0.2000,-0.2927
189.400,-1.7468,1.9076,2.8504,FOLLOW,home,0.2696,0.632,6,0.2000,-0.2757
189.500,-1.7663,1.9138,2.8221,FOLLOW,home,0.2491,0.632,5,0.2000,-0.2553
189.600,-1.7856,1.9205,2.7944,FOLLOW,home,0.2287,0.587,5,0.2000,-0.2358
189.700,-1.8047,1.9276,2.7700,FOLLOW,home,0.2082,0.587,5,0.2000,-0.2217
189.800,-1.8237,1.9353,2.7469,FOLLOW,home,0.1878,0.556,4,0.2000,-0.2108
189.900,-1.8425,1.9434,2.7245,FOLLOW,home,0.1674,0.556,4,0.2000,-0.2026
190.000,-1.8611,1.9518,2.7037,WAITING,home,0.1470,0.518,4,0.0000,0.0000
190.100,-1.8764,1.9592,2.6732,WAITING,home,0.1302,0.518,4,0.0000,0.0000
190.200,-1.8822,1.9623,2.6389,WAITING,home,0.1237,0.494,4,0.0000,0.0000
190.300,-1.8826,1.9625,2.6357,WAITING,home,0.1233,0.494,4,0.0000,0.0000
190.400,-1.8826,1.9625,2.6336,WAITING,home,0.1233,0.495,4,0.0000,0.0000
190.500,-1.8826,1.9625,2.6331,WAITING,home,0.1233,0.495,4,0.0000,0.0000
190.600,-1.8826,1.9625,2.6333,WAITING,home,0.1233,0.505,4,0.0000,0.0000
190.700,-1.8826,1.9625,2.6334,WAITING,home,0.1233,0.505,4,0.0000,0.0000
190.800,-1.8826,1.9625,2.6334,WAITING,home,0.1233,0.489,4,0.0000,0.0000
190.900,-1.8826,1.9625,2.6334,WAITING,home,0.1233,0.489,4,0.0000,0.0000
191.000,-1.8826,1.9625,2.6334,WAITING,home,0.1233,0.490,4,0.0000,0.0000
191.100,-1.8826,1.9625,2.6334,WAITING,home,0.1233,0.490,4,0.0000,0.0000
191.200,-1.8826,1.9625,2.6334,WAITING,home,0.1233,0.477,4,0.0000,0.0000
191.300,-1.8826,1.9625,2.6334,WAITING,home,0.1233,0.477,4,0.0000,0.0000
191.400,-1.8826,1.9625,2.6334,WAITING,home,0.1233,0.495,4,0.0000,0.0000
191.500,-1.8826,1.9625,2.6334,WAITING,home,0.1233,0.495,4,0.0000,0.0000
191.600,-1.8826,1.9625,2.6334,WAITING,home,0.1233,0.491,4,0.0000,0.0000
191.700,-1.8826,1.9625,2.6334,WAITING,home,0.1233,0.491,4,0.0000,0.0000
191.800,-1.8826,1.9625,2.6334,WAITING,home,0.1233,0.478,4,0.0000,0.0000
191.900,-1.8826,1.9625,2.6334,WAITING,home,0.1233,0.478,4,0.0000,0.0000
192.000,-1.8826,1.9625,2.6334,PLAN,home,0.1233,0.493,0,0.0000,0.0000
