t,x,y,yaw,estado,waypoint,dist,front_clear,path_len,v,w
104.600,1.2302,-0.3347,2.3781,FOLLOW,home,3.9856,0.609,71,0.2000,0.3064
104.700,1.2152,-0.3209,2.4121,FOLLOW,home,3.9654,0.609,71,0.2000,0.3955
104.800,1.1999,-0.3076,2.4492,FOLLOW,home,3.9451,0.599,71,0.2000,0.3644
104.900,1.1840,-0.2949,2.4866,FOLLOW,home,3.9248,0.599,71,0.2000,0.4271
105.000,1.1676,-0.2828,2.5252,FOLLOW,home,3.9045,0.599,71,0.2000,0.3949
105.100,1.1508,-0.2715,2.5673,FOLLOW,home,3.8842,0.599,71,0.2000,0.6490
105.200,1.1335,-0.2609,2.6332,FOLLOW,home,3.8640,0.588,69,0.2000,0.5888
105.300,1.1155,-0.2516,2.6944,FOLLOW,home,3.8439,0.588,69,0.2000,0.5540
105.400,1.0969,-0.2433,2.7512,FOLLOW,home,3.8241,0.644,69,0.2000,0.5003
105.500,1.0779,-0.2361,2.8045,FOLLOW,home,3.8045,0.644,69,0.2000,0.4506
105.600,1.0586,-0.2299,2.8551,FOLLOW,home,3.7852,2.387,69,0.2000,0.6313
105.700,1.0390,-0.2247,2.9243,FOLLOW,home,3.7663,2.387,69,0.2000,0.5641
105.800,1.0191,-0.2209,2.9791,FOLLOW,home,3.7480,2.324,68,0.2000,0.2618
105.900,0.9990,-0.2181,3.0196,FOLLOW,home,3.7301,2.324,68,0.2000,0.2150
106.000,0.9787,-0.2159,3.0441,FOLLOW,home,3.7125,1.453,68,0.2000,0.1913
106.100,0.9652,-0.2146,3.0575,FOLLOW,home,3.7010,1.453,66,0.2000,-0.0478
106.200,0.9449,-0.2131,3.0750,FOLLOW,home,3.6838,1.450,66,0.2000,-0.0780
106.300,0.9245,-0.2117,3.0662,FOLLOW,home,3.6667,1.450,66,0.2000,-0.0697
106.400,0.9042,-0.2101,3.0594,FOLLOW,home,3.6495,1.412,65,0.2000,-0.2561
106.500,0.8838,-0.2083,3.0496,FOLLOW,home,3.6323,1.412,65,0.2000,-0.2574
106.600,0.8635,-0.2062,3.0216,FOLLOW,home,3.6148,1.359,65,0.2000,-0.3745
106.700,0.8432,-0.2034,2.9865,FOLLOW,home,3.5971,1.359,64,0.2000,-0.3427
106.800,0.8231,-0.1999,2.9497,FOLLOW,home,3.5790,2.150,64,0.2000,-0.3073
106.900,0.8031,-0.1956,2.9176,FOLLOW,home,3.5606,2.150,64,0.2000,-0.2781
107.000,0.7832,-0.1908,2.8881,FOLLOW,home,3.5420,2.122,63,0.2000,-0.3601
107.100,0.7634,-0.1854,2.8581,FOLLOW,home,3.5232,2.122,63,0.2000,-0.3360
107.200,0.7439,-0.1793,2.8222,FOLLOW,home,3.5041,2.051,63,0.2000,-0.3024
107.300,0.7246,-0.1726,2.7899,FOLLOW,home,3.4848,2.051,62,0.2000,-0.3470
107.400,0.7055,-0.1652,2.7558,FOLLOW,home,3.4652,2.021,62,0.2000,-0.3153
107.500,0.6867,-0.1572,2.7231,FOLLOW,home,3.4455,2.021,62,0.2000,-0.2847
107.600,0.6681,-0.1486,2.6929,FOLLOW,home,3.4257,1.984,61,0.2000,-0.3046
107.700,0.6498,-0.1395,2.6623,FOLLOW,home,3.4057,1.984,61,0.2000,-0.2752
107.800,0.6378,-0.1331,2.6425,FOLLOW,home,3.3923,1.951,61,0.2000,-0.2560
107.900,0.6199,-0.1231,2.6160,FOLLOW,home,3.3722,1.951,60,0.2000,-0.2316
108.000,0.6024,-0.1126,2.5904,FOLLOW,home,3.3519,1.913,60,0.2000,-0.2355
108.100,0.5851,-0.1017,2.5668,FOLLOW,home,3.3316,1.913,60,0.2000,-0.2131
108.200,0.5681,-0.0904,2.5445,FOLLOW,home,3.3113,1.882,59,0.2000,-0.1919
108.300,0.5513,-0.0787,2.5230,FOLLOW,home,3.2909,1.882,59,0.2000,-0.1715
108.400,0.5347,-0.0667,2.5051,FOLLOW,home,3.2705,1.826,59,0.2000,-0.1694
108.500,0.5184,-0.0544,2.4878,FOLLOW,home,3.2501,1.826,58,0.2000,-0.1530
108.600,0.5023,-0.0418,2.4709,FOLLOW,home,3.2296,1.795,58,0.2000,-0.1367
108.700,0.4864,-0.0290,2.4566,FOLLOW,home,3.2092,1.795,58,0.2000,-0.1292
108.800,0.4707,-0.0160,2.4432,FOLLOW,home,3.1888,1.746,57,0.2000,-0.1161
108.900,0.4551,-0.0028,2.4302,FOLLOW,home,3.1684,1.746,57,0.2000,-0.1034
109.000,0.4397,0.0107,2.4195,FOLLOW,home,3.1480,1.708,57,0.2000,-0.0936
109.100,0.4245,0.0242,2.4096,FOLLOW,home,3.1276,1.708,56,0.2000,-0.0840
109.200,0.4093,0.0380,2.4007,FOLLOW,home,3.1072,1.698,56,0.2000,-0.0754
109.300,0.3943,0.0518,2.3927,FOLLOW,home,3.0868,1.698,56,0.2000,-0.0679
109.400,0.3844,0.0611,2.3877,FOLLOW,home,3.0732,1.673,55,0.2000,-0.0603
109.500,0.3695,0.0751,2.3809,FOLLOW,home,3.0529,1.673,55,0.2000,-0.0533
109.600,0.3548,0.0892,2.3753,FOLLOW,home,3.0325,1.640,55,0.2000,-0.0479
109.700,0.3401,0.1034,2.3702,FOLLOW,home,3.0122,1.640,54,0.2000,-0.0431
109.800,0.3255,0.1177,2.3653,FOLLOW,home,2.9919,1.622,54,0.2000,-0.0337
109.900,0.3110,0.1320,2.3617,FOLLOW,home,2.9716,1.622,54,0.2000,-0.0301
110.000,0.2965,0.1464,2.3585,FOLLOW,home,2.9513,1.605,54,0.2000,0.1250
110.100,0.2821,0.1608,2.3544,FOLLOW,home,2.9310,1.605,54,0.2000,0.1388
110.200,0.2676,0.1752,2.3686,FOLLOW,home,2.9107,1.568,54,0.2000,0.1260
110.300,0.2530,0.1893,2.3806,FOLLOW,home,2.8904,1.568,53,0.2000,-0.0616
110.400,0.2381,0.2033,2.3895,FOLLOW,home,2.8701,1.533,53,0.2000,-0.0795
110.500,0.2233,0.2173,2.3799,FOLLOW,home,2.8497,1.533,53,0.2000,-0.0633
110.600,0.2086,0.2315,2.3723,FOLLOW,home,2.8294,1.496,52,0.2000,-0.0553
110.700,0.1940,0.2457,2.3659,FOLLOW,home,2.8091,1.496,52,0.2000,-0.0490
110.800,0.1794,0.2601,2.3609,FOLLOW,home,2.7888,1.465,52,0.2000,-0.0374
110.900,0.1650,0.2745,2.3568,FOLLOW,home,2.7685,1.465,51,0.2000,-0.0332
111.000,0.1506,0.2889,2.3532,FOLLOW,home,2.7482,1.450,51,0.2000,-0.0298
111.100,0.1362,0.3034,2.3501,FOLLOW,home,2.7280,1.450,51,0.2000,-0.0269
111.200,0.1266,0.3131,2.3481,FOLLOW,home,2.7145,1.416,50,0.2000,-0.0179
111.300,0.1124,0.3276,2.3456,FOLLOW,home,2.6942,1.416,50,0.2000,-0.0150
111.400,0.0981,0.3422,2.3441,FOLLOW,home,2.6740,1.384,50,0.2000,-0.0136
111.500,0.0839,0.3568,2.3426,FOLLOW,home,2.6538,1.384,49,0.2000,-0.0124
111.600,0.0696,0.3715,2.3413,FOLLOW,home,2.6335,1.359,49,0.2000,-0.0044
111.700,0.0554,0.3861,2.3406,FOLLOW,home,2.6133,1.359,49,0.2000,-0.0036
111.800,0.0412,0.4008,2.3401,FOLLOW,home,2.5931,1.339,48,0.2000,-0.0031
111.900,0.0270,0.4154,2.3398,FOLLOW,home,2.5729,1.339,48,0.2000,0.0025
112.000,0.0129,0.4301,2.3399,FOLLOW,home,2.5527,1.306,48,0.2000,0.0026
112.100,-0.0013,0.4447,2.3401,FOLLOW,home,2.5325,1.306,48,0.2000,0.1530
112.200,-0.0155,0.4594,2.3419,FOLLOW,home,2.5123,1.261,48,0.2000,0.1595
112.300,-0.0298,0.4739,2.3593,FOLLOW,home,2.4921,1.261,48,0.2000,0.1429
112.400,-0.0444,0.4881,2.3744,FOLLOW,home,2.4719,1.221,47,0.2000,-0.0474
112.500,-0.0591,0.5022,2.3728,FOLLOW,home,2.4516,1.221,47,0.2000,-0.0485
112.600,-0.0738,0.5165,2.3699,FOLLOW,home,2.4313,1.185,47,0.2000,-0.0421
112.700,-0.0884,0.5307,2.3653,FOLLOW,home,2.4110,1.185,46,0.2000,-0.0374
112.800,-0.1029,0.5451,2.3609,FOLLOW,home,2.3908,1.161,46,0.2000,-0.0330
112.900,-0.1125,0.5547,2.3583,FOLLOW,home,2.3773,1.161,46,0.2000,-0.0304
113.000,-0.1270,0.5691,2.3552,FOLLOW,home,2.3571,1.135,45,0.2000,-0.0221
113.100,-0.1414,0.5835,2.3523,FOLLOW,home,2.3369,1.135,45,0.2000,-0.0189
113.200,-0.1557,0.5980,2.3503,FOLLOW,home,2.3166,1.115,45,0.2000,-0.0171
113.300,-0.1701,0.6126,2.3486,FOLLOW,home,2.2964,1.115,44,0.2000,-0.0103
113.400,-0.1844,0.6271,2.3469,FOLLOW,home,2.2763,1.069,44,0.2000,-0.0084
113.500,-0.1986,0.6417,2.3461,FOLLOW,home,2.2561,1.069,44,0.2000,-0.0076
113.600,-0.2129,0.6562,2.3453,FOLLOW,home,2.2359,1.050,43,0.2000,-0.0069
113.700,-0.2272,0.6708,2.3446,FOLLOW,home,2.2157,1.050,43,0.2000,-0.0015
113.800,-0.2414,0.6854,2.3442,FOLLOW,home,2.1956,1.007,43,0.2000,-0.0011
113.900,-0.2557,0.7000,2.3441,FOLLOW,home,2.1754,1.007,42,0.2000,-0.0009
114.000,-0.2699,0.7146,2.3440,FOLLOW,home,2.1553,0.982,42,0.2000,0.0029
114.100,-0.2842,0.7292,2.3442,FOLLOW,home,2.1352,0.982,42,0.2000,0.0028
114.200,-0.2984,0.7438,2.3444,FOLLOW,home,2.1150,0.949,42,0.2000,0.0025
114.300,-0.3127,0.7584,2.3447,FOLLOW,home,2.0949,0.949,42,0.2000,0.0023
114.400,-0.3270,0.7730,2.3449,FOLLOW,home,2.0748,0.910,42,0.2000,0.0050
114.500,-0.3412,0.7876,2.3454,FOLLOW,home,2.0546,0.910,41,0.2000,0.0047
114.600,-0.3507,0.7973,2.3457,FOLLOW,home,2.0412,0.893,41,0.2000,0.0044
114.700,-0.3650,0.8119,2.3462,FOLLOW,home,2.0211,0.893,41,0.2000,0.0061
114.800,-0.3793,0.8264,2.3467,FOLLOW,home,2.0010,0.858,40,0.2000,0.0056
114.900,-0.3936,0.8410,2.3473,FOLLOW,home,1.9809,0.858,40,0.2000,0.0050
115.000,-0.4079,0.8555,2.3478,FOLLOW,home,1.9608,0.824,40,0.2000,0.0045
115.100,-0.4222,0.8701,2.3483,FOLLOW,home,1.9407,0.824,39,0.2000,0.0056
115.200,-0.4365,0.8846,2.3488,FOLLOW,home,1.9206,0.796,39,0.2000,0.0052
115.300,-0.4508,0.8991,2.3494,FOLLOW,home,1.9005,0.796,39,0.2000,0.0047
115.400,-0.4651,0.9137,2.3499,FOLLOW,home,1.8804,0.756,38,0.2000,0.0052
115.500,-0.4795,0.9282,2.3504,FOLLOW,home,1.8603,0.756,38,0.2000,0.0048
115.600,-0.4938,0.9427,2.3509,FOLLOW,home,1.8402,0.727,38,0.2000,0.0043
115.700,-0.5082,0.9572,2.3513,FOLLOW,home,1.8202,0.727,37,0.2000,0.0039
115.800,-0.5225,0.9717,2.3518,FOLLOW,home,1.8001,0.696,37,0.2000,0.0041
115.900,-0.5369,0.9862,2.3522,FOLLOW,home,1.7800,0.696,37,0.2000,0.0037
116.000,-0.5513,1.0006,2.3525,FOLLOW,home,1.7600,0.680,36,0.2000,0.0034
116.100,-0.5656,1.0151,2.3529,FOLLOW,home,1.7399,0.680,36,0.2000,0.0034
116.200,-0.5752,1.0248,2.3531,FOLLOW,home,1.7266,0.654,36,0.2000,0.0032
116.300,-0.5896,1.0392,2.3535,FOLLOW,home,1.7065,0.654,36,0.2000,0.0029
116.400,-0.6040,1.0537,2.3538,FOLLOW,home,1.6865,0.614,36,0.2000,0.0026
116.500,-0.6184,1.0681,2.3541,FOLLOW,home,1.6665,0.614,36,0.2000,-0.1588
116.600,-0.6327,1.0827,2.3377,FOLLOW,home,1.6465,0.586,35,0.2000,-0.1444
116.700,-0.6468,1.0975,2.3245,FOLLOW,home,1.6265,0.586,35,0.2000,-0.2745
116.800,-0.6607,1.1125,2.2951,FOLLOW,home,1.6067,0.542,35,0.2000,-0.2473
116.900,-0.6740,1.1280,2.2714,FOLLOW,home,1.5870,0.542,34,0.2000,-0.3454
117.000,-0.6870,1.1438,2.2442,FOLLOW,home,1.5675,0.522,34,0.2000,-0.3257
117.100,-0.6995,1.1601,2.2090,FOLLOW,home,1.5482,0.522,34,0.2000,-0.3883
117.200,-0.7114,1.1767,2.1708,FOLLOW,home,1.5292,0.532,33,0.2000,-0.3540
117.300,-0.7226,1.1938,2.1322,FOLLOW,home,1.5105,0.532,33,0.2000,-0.3923
117.400,-0.7332,1.2113,2.0939,FOLLOW,home,1.4922,0.516,33,0.2000,-0.3576
117.500,-0.7431,1.2293,2.0567,FOLLOW,home,1.4744,0.516,32,0.2000,-0.3235
117.600,-0.7523,1.2475,2.0223,FOLLOW,home,1.4570,0.535,32,0.2000,-0.3497
117.700,-0.7609,1.2661,1.9873,FOLLOW,home,1.4401,0.535,32,0.2000,-0.3181
117.800,-0.7689,1.2849,1.9541,FOLLOW,home,1.4237,1.105,31,0.2000,-0.1213
117.900,-0.7763,1.3040,1.9314,FOLLOW,home,1.4078,1.105,31,0.2000,-0.0934
118.000,-0.7811,1.3168,1.9246,FOLLOW,home,1.3974,1.062,31,0.2000,-0.0870
118.100,-0.7880,1.3359,1.9160,FOLLOW,home,1.3820,1.062,30,0.2000,-0.0796
118.200,-0.7949,1.3552,1.9072,FOLLOW,home,1.3668,1.025,30,0.2000,-0.1363
118.300,-0.8015,1.3745,1.8951,FOLLOW,home,1.3519,1.025,30,0.2000,-0.1267
118.400,-0.8079,1.3939,1.8822,FOLLOW,home,1.3373,0.991,29,0.2000,0.0428
118.500,-0.8140,1.4134,1.8710,FOLLOW,home,1.3231,0.991,29,0.2000,0.0628
118.600,-0.8201,1.4328,1.8782,FOLLOW,home,1.3091,0.952,29,0.2000,0.0558
118.700,-0.8263,1.4522,1.8841,FOLLOW,home,1.2952,0.952,27,0.2000,0.1774
118.800,-0.8327,1.4716,1.8919,FOLLOW,home,1.2813,0.911,27,0.2000,0.1763
118.900,-0.8393,1.4909,1.9112,FOLLOW,home,1.2674,0.911,27,0.2000,0.1577
119.000,-0.8463,1.5100,1.9284,FOLLOW,home,1.2535,0.879,26,0.2000,0.2378
119.100,-0.8535,1.5290,1.9460,FOLLOW,home,1.2394,0.879,26,0.2000,0.2247
119.200,-0.8612,1.5479,1.9701,FOLLOW,home,1.2252,0.841,26,0.2000,0.2016
119.300,-0.8694,1.5665,1.9918,FOLLOW,home,1.2109,0.841,24,0.2000,0.1816
119.400,-0.8779,1.5850,2.0121,FOLLOW,home,1.1964,0.814,24,0.2000,0.3697
119.500,-0.8867,1.6034,2.0328,FOLLOW,home,1.1818,0.814,24,0.2000,0.3872
119.600,-0.8929,1.6154,2.0625,FOLLOW,home,1.1720,0.769,24,0.2000,0.3567
119.700,-0.9029,1.6332,2.1007,FOLLOW,home,1.1569,0.769,24,0.2000,0.3197
119.800,-0.9134,1.6505,2.1336,FOLLOW,home,1.1414,0.734,24,0.2000,0.2896
119.900,-0.9245,1.6676,2.1641,FOLLOW,home,1.1257,0.734,22,0.2000,0.4287
120.000,-0.9362,1.6843,2.1978,FOLLOW,home,1.1097,0.721,22,0.2000,0.4048
120.100,-0.9485,1.7004,2.2417,FOLLOW,home,1.0934,0.721,22,0.2000,0.5051
120.200,-0.9615,1.7160,2.2913,FOLLOW,home,1.0767,0.697,21,0.2000,0.4612
120.300,-0.9752,1.7309,2.3416,FOLLOW,home,1.0595,0.697,21,0.2000,0.5281
120.400,-0.9897,1.7452,2.3927,FOLLOW,home,1.0419,0.698,21,0.2000,0.4827
120.500,-1.0049,1.7586,2.4428,FOLLOW,home,1.0239,0.698,19,0.2000,0.5250
120.600,-1.0208,1.7713,2.4932,FOLLOW,home,1.0056,0.707,19,0.2000,0.4797
120.700,-1.0373,1.7831,2.5441,FOLLOW,home,0.9868,0.707,19,0.2000,0.4326
120.800,-1.0544,1.7941,2.5901,FOLLOW,home,0.9678,0.727,19,0.2000,0.4567
120.900,-1.0719,1.8044,2.6360,FOLLOW,home,0.9485,0.727,19,0.2000,0.4151
121.000,-1.0899,1.8139,2.6794,FOLLOW,home,0.9290,0.748,19,0.2000,0.4226
121.100,-1.1082,1.8225,2.7224,FOLLOW,home,0.9092,0.748,17,0.2000,0.3826
121.200,-1.1270,1.8304,2.7626,FOLLOW,home,0.8893,0.792,17,0.2000,0.3458
121.300,-1.1460,1.8376,2.7992,FOLLOW,home,0.8693,0.792,17,0.2000,0.3437
121.400,-1.1588,1.8420,2.8227,FOLLOW,home,0.8559,0.829,16,0.2000,0.3223
121.500,-1.1782,1.8480,2.8572,FOLLOW,home,0.8357,0.829,16,0.2000,0.3102
121.600,-1.1978,1.8534,2.8890,FOLLOW,home,0.8154,0.882,16,0.2000,0.2802
121.700,-1.2176,1.8582,2.9185,FOLLOW,home,0.7951,0.882,16,0.2000,0.2528
121.800,-1.2375,1.8624,2.9468,FOLLOW,home,0.7748,0.932,16,0.2000,0.2365
121.900,-1.2575,1.8661,2.9710,FOLLOW,home,0.7544,0.932,16,0.2000,0.2140
122.000,-1.2776,1.8694,2.9935,FOLLOW,home,0.7341,0.998,15,0.2000,0.1978
122.100,-1.2978,1.8722,3.0151,FOLLOW,home,0.7137,0.998,15,0.2000,0.1767
122.200,-1.3180,1.8745,3.0336,FOLLOW,home,0.6934,1.065,15,0.2000,0.1597
122.300,-1.3383,1.8766,3.0505,FOLLOW,home,0.6731,1.065,14,0.2000,0.1436
122.400,-1.3586,1.8782,3.0665,FOLLOW,home,0.6528,1.019,14,0.2000,0.1280
122.500,-1.3789,1.8796,3.0798,FOLLOW,home,0.6326,1.019,14,0.2000,0.1127
122.600,-1.3993,1.8808,3.0918,FOLLOW,home,0.6124,0.979,13,0.2000,0.1012
122.700,-1.4196,1.8817,3.1026,FOLLOW,home,0.5923,0.979,13,0.2000,0.0913
122.800,-1.4400,1.8824,3.1122,FOLLOW,home,0.5722,0.949,13,0.2000,0.0770
122.900,-1.4604,1.8829,3.1206,FOLLOW,home,0.5522,0.949,11,0.2000,0.0691
123.000,-1.4808,1.8832,3.1279,FOLLOW,home,0.5322,0.898,11,0.2000,0.0564
123.100,-1.4944,1.8834,3.1323,FOLLOW,home,0.5189,0.898,11,0.2000,0.0519
123.200,-1.5148,1.8835,3.1376,FOLLOW,home,0.4990,0.871,10,0.2000,0.0471
123.300,-1.5351,1.8835,-3.1404,FOLLOW,home,0.4792,0.871,10,0.2000,-0.1839
123.400,-1.5555,1.8834,-3.1275,FOLLOW,home,0.4595,0.821,10,0.2000,-0.2153
123.500,-1.5760,1.8835,3.1287,FOLLOW,home,0.4398,0.821,9,0.2000,-0.1878
123.600,-1.5964,1.8839,3.1060,FOLLOW,home,0.4200,0.780,9,0.2000,-0.3521
123.700,-1.6168,1.8849,3.0780,FOLLOW,home,0.4001,0.780,9,0.2000,-0.3314
123.800,-1.6372,1.8865,3.0444,FOLLOW,home,0.3801,0.742,8,0.2000,-0.3017
123.900,-1.6576,1.8889,3.0108,FOLLOW,home,0.3600,0.742,8,0.2000,-0.4116
124.000,-1.6778,1.8919,2.9726,FOLLOW,home,0.3399,0.707,8,0.2000,-0.3782
124.100,-1.6979,1.8957,2.9337,FOLLOW,home,0.3196,0.707,7,0.2000,-0.3431
124.200,-1.7179,1.9003,2.8955,FOLLOW,home,0.2992,0.663,7,0.2000,-0.3081
124.300,-1.7376,1.9056,2.8632,FOLLOW,home,0.2788,0.663,7,0.2000,-0.2814
124.400,-1.7572,1.9115,2.8336,FOLLOW,home,0.2584,0.622,5,0.2000,-0.2585
124.500,-1.7766,1.9180,2.8053,FOLLOW,home,0.2380,0.622,5,0.2000,-0.2374
124.600,-1.7958,1.9250,2.7807,FOLLOW,home,0.2175,0.594,5,0.2000,-0.2224
124.700,-1.8085,1.9299,2.7649,FOLLOW,home,0.2039,0.594,4,0.2000,-0.2137
124.800,-1.8275,1.9376,2.7424,FOLLOW,home,0.1835,0.560,4,0.2000,-0.2034
124.900,-1.8462,1.9458,2.7215,FOLLOW,home,0.1631,0.560,4,0.2000,-0.1972
125.000,-1.8648,1.9543,2.7011,WAITING,home,0.1427,0.511,4,0.0000,0.0000
125.100,-1.8801,1.9617,2.6728,WAITING,home,0.1259,0.511,4,0.0000,0.0000
125.200,-1.8859,1.9647,2.6414,WAITING,home,0.1194,0.486,4,0.0000,0.0000
125.300,-1.8863,1.9649,2.6385,WAITING,home,0.1190,0.486,4,0.0000,0.0000
125.400,-1.8862,1.9649,2.6366,WAITING,home,0.1190,0.495,4,0.0000,0.0000
125.500,-1.8862,1.9649,2.6362,WAITING,home,0.1191,0.495,4,0.0000,0.0000
125.600,-1.8862,1.9649,2.6363,WAITING,home,0.1191,0.480,4,0.0000,0.0000
125.700,-1.8862,1.9649,2.6365,WAITING,home,0.1191,0.480,4,0.0000,0.0000
125.800,-1.8862,1.9649,2.6365,WAITING,home,0.1190,0.480,4,0.0000,0.0000
125.900,-1.8862,1.9649,2.6365,WAITING,home,0.1190,0.480,4,0.0000,0.0000
126.000,-1.8862,1.9649,2.6365,WAITING,home,0.1190,0.477,4,0.0000,0.0000
126.100,-1.8862,1.9649,2.6364,WAITING,home,0.1191,0.477,4,0.0000,0.0000
126.200,-1.8862,1.9649,2.6364,WAITING,home,0.1191,0.494,4,0.0000,0.0000
126.300,-1.8862,1.9649,2.6364,WAITING,home,0.1191,0.494,4,0.0000,0.0000
126.400,-1.8862,1.9649,2.6364,WAITING,home,0.1190,0.479,4,0.0000,0.0000
126.500,-1.8862,1.9649,2.6364,WAITING,home,0.1190,0.479,4,0.0000,0.0000
126.600,-1.8862,1.9649,2.6364,WAITING,home,0.1190,0.490,4,0.0000,0.0000
126.700,-1.8862,1.9649,2.6364,WAITING,home,0.1191,0.490,4,0.0000,0.0000
126.800,-1.8862,1.9649,2.6364,WAITING,home,0.1191,0.489,4,0.0000,0.0000
126.900,-1.8862,1.9649,2.6364,WAITING,home,0.1191,0.489,4,0.0000,0.0000
127.000,-1.8862,1.9649,2.6364,PLAN,home,0.1190,0.490,0,0.0000,0.0000
